Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
41.75,Gamblers,Tick,64,126,-62,62,127400,127300,-57,23957,17757,OK
42.0,TraderOne,Tick,264,237,27,-27,127100,127600,1178,-14378,-19778,OK
42.0,Gamblers,Tick,64,126,-62,62,127100,127600,-57,23957,36357,OK
42.25,TraderOne,Tick,264,237,27,-27,127100,127600,1178,-14378,-19778,OK
42.25,Gamblers,Tick,64,126,-62,62,127100,127600,-57,23957,36357,OK
42.47,TraderOne,Tick,264,237,27,-27,127100,127600,1178,-14378,-19778,OK
42.47,Gamblers,Tick,64,126,-62,62,127100,127600,-57,23957,36357,OK
42.688,TraderOne,Tick,274,237,37,-37,127300,127600,1051,-15251,-22651,OK
42.688,Gamblers,Tick,64,126,-62,62,127300,127600,-57,23957,36357,OK
42.97,TraderOne,Tick,274,247,27,-27,127100,127600,1305,-18505,-23905,OK
42.97,Gamblers,Tick,64,126,-62,62,127100,127600,-57,23957,36357,OK
43.282,TraderOne,Tick,274,247,27,-27,127100,127200,1305,-18505,-21205,OK
43.282,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
43.47,TraderOne,Tick,274,257,17,-17,127100,127200,1559,-19759,-21459,OK
43.47,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
43.782,TraderOne,Tick,274,267,7,-7,127100,127200,1813,-21013,-21713,OK
43.782,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
44.062,TraderOne,Tick,274,267,7,-7,127100,127200,1813,-21013,-21713,OK
44.062,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
44.312,TraderOne,Tick,284,267,17,-17,127200,127200,1686,-20886,-20886,OK
44.312,Gamblers,Tick,64,126,-62,62,127200,127200,-57,23957,23957,OK
44.532,TraderOne,Tick,284,267,17,-17,127200,127400,1686,-20886,-24286,OK
44.532,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
44.782,TraderOne,Tick,294,267,27,-17,127200,127400,1559,-1292759,-24159,OK
44.782,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
44.97,TraderOne,Tick,294,267,27,-27,127200,127400,1559,-20759,-26159,OK
44.97,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
45.282,TraderOne,Tick,294,267,27,-27,127200,127400,1559,-20759,-26159,OK
45.282,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
45.532,TraderOne,Tick,294,267,27,-27,127200,127400,1559,-20759,-26159,OK
45.532,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
45.75,TraderOne,Tick,294,267,27,-27,127200,127400,1559,-20759,-26159,OK
45.75,Gamblers,Tick,64,126,-62,62,127200,127400,-57,23957,36357,OK
46.032,TraderOne,Tick,294,277,17,-17,128100,127400,1432,-21632,-18232,OK
46.032,Gamblers,Tick,64,126,-62,62,128100,127400,-57,23957,11557,OK
46.22,TraderOne,Tick,294,277,17,-17,128100,127400,1432,-21632,-18232,OK
46.22,Gamblers,Tick,64,126,-62,62,128100,127400,-57,23957,11557,OK
46.532,TraderOne,Tick,294,277,17,-17,128100,127400,1432,-21632,-18232,OK
46.532,Gamblers,Tick,64,126,-62,62,128100,127400,-57,23957,11557,OK
46.782,TraderOne,Tick,294,277,17,-17,128100,127400,1432,-21632,-18232,OK
46.782,Gamblers,Tick,64,126,-62,62,128100,127400,-57,23957,11557,OK
46.97,TraderOne,Tick,294,287,7,-7,127100,127400,1686,-22886,-24286,OK
46.97,Gamblers,Tick,64,126,-62,62,127100,127400,-57,23957,36357,OK
47.188,TraderOne,Tick,294,287,7,-7,127100,127400,1686,-22886,-24286,OK
47.188,Gamblers,Tick,64,126,-62,62,127100,127400,-57,23957,36357,OK
47.47,TraderOne,Tick,304,287,17,-7,127100,127400,1559,-1294759,-24159,OK
47.47,Gamblers,Tick,64,126,-62,62,127100,127400,-57,23957,36357,OK
47.75,TraderOne,Tick,304,287,17,-17,127100,127100,1559,-23759,-23759,OK
47.75,Gamblers,Tick,64,126,-62,62,127100,127100,-57,23957,23957,OK
48.0,TraderOne,Tick,304,297,7,-7,127100,127100,1813,-24013,-24013,OK
48.0,Gamblers,Tick,64,126,-62,62,127100,127100,-57,23957,23957,OK
48.312,TraderOne,Tick,304,297,7,-7,127100,127100,1813,-24013,-24013,OK
48.312,Gamblers,Tick,64,126,-62,62,127100,127100,-57,23957,23957,OK
48.5,TraderOne,Tick,304,307,-3,3,127100,127100,2067,-24267,-24267,OK
48.5,Gamblers,Tick,64,126,-62,62,127100,127100,-57,23957,23957,OK
48.782,TraderOne,Tick,304,317,-13,13,127600,127100,1940,-23140,-25740,OK
48.782,Gamblers,Tick,64,126,-62,62,127600,127100,-57,23957,11557,OK
49.062,TraderOne,Tick,304,317,-13,13,127600,127000,1940,-23140,-25740,OK
49.062,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
49.25,TraderOne,Tick,304,317,-13,13,127600,127000,1940,-23140,-25740,OK
49.25,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
49.47,TraderOne,Tick,304,317,-13,13,127600,127000,1940,-23140,-25740,OK
49.47,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
49.72,TraderOne,Tick,304,317,-13,13,127600,127000,1940,-23140,-25740,OK
49.72,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
49.97,TraderOne,Tick,304,327,-23,23,127600,127000,1813,-21013,-25613,OK
49.97,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
50.22,TraderOne,Tick,304,327,-23,23,127600,127000,1813,-21013,-25613,OK
50.22,Gamblers,Tick,64,126,-62,62,127600,127000,-57,23957,11557,OK
50.532,TraderOne,Tick,314,327,-13,23,127100,127000,1686,-1293886,-25186,OK
50.532,Gamblers,Tick,64,126,-62,62,127100,127000,-57,23957,17757,OK
50.72,TraderOne,Tick,314,327,-13,13,127100,127000,1686,-23886,-25186,OK
50.72,Gamblers,Tick,64,126,-62,62,127100,127000,-57,23957,17757,OK
51.062,TraderOne,Tick,314,327,-13,13,127100,127000,1686,-23886,-25186,OK
51.062,Gamblers,Tick,64,126,-62,62,127100,127000,-57,23957,17757,OK
51.282,TraderOne,Tick,314,327,-13,13,127100,127100,1686,-23886,-23886,OK
51.282,Gamblers,Tick,64,126,-62,62,127100,127100,-57,23957,23957,OK
51.532,TraderOne,Tick,314,337,-23,13,127600,127300,1558,1251242,-26358,OK
51.532,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
51.72,TraderOne,Tick,314,337,-23,23,127600,127300,1558,-22758,-27358,OK
51.72,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
51.97,TraderOne,Tick,314,337,-23,23,127600,127300,1558,-22758,-27358,OK
51.97,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
52.22,TraderOne,Tick,314,337,-23,23,127600,127300,1558,-22758,-27358,OK
52.22,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
52.47,TraderOne,Tick,314,337,-23,23,127600,127300,1558,-22758,-27358,OK
52.47,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
52.75,TraderOne,Tick,314,337,-23,23,127600,127300,1558,-22758,-27358,OK
52.75,Gamblers,Tick,64,126,-62,62,127600,127300,-57,23957,11557,OK
52.97,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
52.97,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
53.188,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
53.188,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
53.532,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
53.532,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
53.782,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
53.782,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
53.938,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
53.938,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
54.282,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
54.282,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
54.47,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
54.47,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
54.75,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
54.75,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
55.032,TraderOne,Tick,324,337,-13,13,127100,127300,1431,-25631,-23031,OK
55.032,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
55.282,TraderOne,Tick,334,347,-13,13,127300,127300,1176,-25376,-25376,OK
55.282,Gamblers,Tick,64,126,-62,62,127300,127300,-57,23957,23957,OK
55.47,TraderOne,Tick,334,347,-13,13,127100,127300,1176,-25376,-22776,OK
55.47,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
55.782,TraderOne,Tick,344,347,-3,3,127300,127300,1431,-27631,-27631,OK
55.782,Gamblers,Tick,64,126,-62,62,127300,127300,-57,23957,23957,OK
56.0,TraderOne,Tick,344,347,-3,3,127300,127300,1431,-27631,-27631,OK
56.0,Gamblers,Tick,64,126,-62,62,127300,127300,-57,23957,23957,OK
56.22,TraderOne,Tick,344,347,-3,3,127300,127300,1431,-27631,-27631,OK
56.22,Gamblers,Tick,64,126,-62,62,127300,127300,-57,23957,23957,OK
56.47,TraderOne,Tick,344,347,-3,3,127300,127300,1431,-27631,-27631,OK
56.47,Gamblers,Tick,64,126,-62,62,127300,127300,-57,23957,23957,OK
56.72,TraderOne,Tick,344,347,-3,3,127200,127300,1431,-27631,-27331,OK
56.72,Gamblers,Tick,64,126,-62,62,127200,127300,-57,23957,30157,OK
57.062,TraderOne,Tick,344,347,-3,3,127200,127300,1431,-27631,-27331,OK
57.062,Gamblers,Tick,64,126,-62,62,127200,127300,-57,23957,30157,OK
57.22,TraderOne,Tick,344,347,-3,3,127100,127300,1431,-27631,-27031,OK
57.22,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
57.47,TraderOne,Tick,344,347,-3,3,127100,127300,1431,-27631,-27031,OK
57.47,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
57.782,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
57.782,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
58.0,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
58.0,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
58.312,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
58.312,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
58.532,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
58.532,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
58.782,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
58.782,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
58.97,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
58.97,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
59.25,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
59.25,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
59.47,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
59.47,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
59.688,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
59.688,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
59.97,TraderOne,Tick,354,347,7,-7,127000,127300,1304,-28504,-29904,OK
59.97,Gamblers,Tick,64,126,-62,62,127000,127300,-57,23957,36357,OK
60.22,TraderOne,Tick,354,354,0,-7,127100,127300,1215,861285,-29815,OK
60.22,Gamblers,Tick,64,126,-62,62,127100,127300,-57,23957,36357,OK
60.47,TraderOne,Tick,354,354,0,0,127100,127200,1215,-29115,-29115,OK
60.47,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
60.72,TraderOne,Tick,354,354,0,0,127100,127200,1215,-29115,-29115,OK
60.72,Gamblers,Tick,64,126,-62,62,127100,127200,-57,23957,30157,OK
61.032,TraderOne,Tick,364,354,10,-10,127300,127200,1470,-29370,-28370,OK
61.032,Gamblers,Tick,64,126,-62,62,127300,127200,-57,23957,17757,OK
61.22,TraderOne,Tick,364,354,10,-10,127300,127200,1470,-29370,-28370,OK
61.22,Gamblers,Tick,64,126,-62,62,127300,127200,-57,23957,17757,OK
61.47,TraderOne,Tick,364,364,0,0,127900,127200,1343,-30243,-30243,OK
61.47,Gamblers,Tick,64,126,-62,62,127900,127200,-57,23957,11557,OK
61.72,TraderOne,Tick,364,364,0,0,127900,127200,1343,-30243,-30243,OK
61.72,Gamblers,Tick,64,126,-62,62,127900,127200,-57,23957,11557,OK
61.97,TraderOne,Tick,364,374,-10,10,127900,127200,1216,-30116,-32116,OK
61.97,Gamblers,Tick,64,126,-62,62,127900,127200,-57,23957,11557,OK
62.22,TraderOne,Tick,364,374,-10,10,127900,127200,1216,-30116,-32116,OK
62.22,Gamblers,Tick,64,126,-62,62,127900,127200,-57,23957,11557,OK
62.47,TraderOne,Tick,364,374,-10,10,127900,127200,1216,-30116,-32116,OK
62.47,Gamblers,Tick,64,126,-62,62,127900,127200,-57,23957,11557,OK
62.72,TraderOne,Tick,364,383,-19,19,127500,127100,1101,-27301,-31101,OK
62.72,Gamblers,Tick,64,126,-62,62,127500,127100,-57,23957,11557,OK
62.97,TraderOne,Tick,364,383,-19,19,127500,127100,1101,-27301,-31101,OK
62.97,Gamblers,Tick,64,126,-62,62,127500,127100,-57,23957,11557,OK
63.22,TraderOne,Tick,364,383,-19,19,127500,127100,1101,-27301,-31101,OK
63.22,Gamblers,Tick,64,126,-62,62,127500,127100,-57,23957,11557,OK
63.5,TraderOne,Tick,364,393,-29,29,127700,127100,974,-25174,-30974,OK
63.5,Gamblers,Tick,64,126,-62,62,127700,127100,-57,23957,11557,OK
63.75,TraderOne,Tick,364,393,-29,29,127700,127100,974,-25174,-30974,OK
63.75,Gamblers,Tick,64,126,-62,62,127700,127100,-57,23957,11557,OK
63.97,TraderOne,Tick,364,393,-29,29,127700,127100,974,-25174,-30974,OK
63.97,Gamblers,Tick,64,126,-62,62,127700,127100,-57,23957,11557,OK
64.282,TraderOne,Tick,364,393,-29,29,127700,127100,974,-25174,-30974,OK
64.282,Gamblers,Tick,64,126,-62,62,127700,127100,-57,23957,11557,OK
64.438,TraderOne,Tick,364,393,-29,29,127700,127000,974,-25174,-30974,OK
64.438,Gamblers,Tick,64,126,-62,62,127700,127000,-57,23957,11557,OK
64.75,TraderOne,Tick,364,400,-36,36,127400,127000,885,-22985,-30185,OK
64.75,Gamblers,Tick,64,126,-62,62,127400,127000,-57,23957,11557,OK
65.0,TraderOne,Tick,364,400,-36,36,127400,127100,885,-22985,-30185,OK
65.0,Gamblers,Tick,64,126,-62,62,127400,127100,-57,23957,11557,OK
65.282,TraderOne,Tick,364,400,-36,36,127400,127100,885,-22985,-30185,OK
65.282,Gamblers,Tick,64,126,-62,62,127400,127100,-57,23957,11557,OK
65.47,TraderOne,Tick,364,400,-36,36,127400,127100,885,-22985,-30185,OK
65.47,Gamblers,Tick,64,126,-62,62,127400,127100,-57,23957,11557,OK
65.782,TraderOne,Tick,364,400,-36,36,127400,127100,885,-22985,-30185,OK
65.782,Gamblers,Tick,64,126,-62,62,127400,127100,-57,23957,11557,OK
65.97,TraderOne,Tick,364,400,-36,36,127400,127100,885,-22985,-30185,OK
65.97,Gamblers,Tick,64,126,-62,62,127400,127100,-57,23957,11557,OK
66.188,TraderOne,Tick,364,400,-36,36,127400,127400,885,-22985,-22985,OK
66.188,Gamblers,Tick,64,126,-62,62,127400,127400,-57,23957,23957,OK
66.438,TraderOne,Tick,364,400,-36,36,127400,127400,885,-22985,-22985,OK
66.438,Gamblers,Tick,64,126,-62,62,127400,127400,-57,23957,23957,OK
66.75,TraderOne,Tick,364,400,-36,36,127400,126800,885,-22985,-30185,OK
66.75,Gamblers,Tick,64,126,-62,62,127400,126800,-57,23957,11557,OK
67.0,TraderOne,Tick,364,400,-36,36,127400,126700,885,-22985,-30185,OK
67.0,Gamblers,Tick,64,126,-62,62,127400,126700,-57,23957,11557,OK
67.25,TraderOne,Tick,374,400,-26,26,126600,126600,758,-27858,-27858,OK
67.25,Gamblers,Tick,64,126,-62,62,126600,126600,-57,23957,23957,OK
67.532,TraderOne,Tick,374,400,-26,26,126600,126600,758,-27858,-27858,OK
67.532,Gamblers,Tick,64,126,-62,62,126600,126600,-57,23957,23957,OK
67.782,TraderOne,Tick,374,400,-26,26,126600,126600,758,-27858,-27858,OK
67.782,Gamblers,Tick,64,126,-62,62,126600,126600,-57,23957,23957,OK
67.97,TraderOne,Tick,374,400,-26,26,126600,126600,758,-27858,-27858,OK
67.97,Gamblers,Tick,64,126,-62,62,126600,126600,-57,23957,23957,OK
68.22,TraderOne,Tick,374,400,-26,26,126600,126500,758,-27858,-30458,OK
68.22,Gamblers,Tick,64,126,-62,62,126600,126500,-57,23957,17757,OK
68.532,TraderOne,Tick,374,400,-26,26,126600,126400,758,-27858,-33058,OK
68.532,Gamblers,Tick,64,126,-62,62,126600,126400,-57,23957,11557,OK
68.72,TraderOne,Tick,374,400,-26,26,126600,126400,758,-27858,-33058,OK
68.72,Gamblers,Tick,64,126,-62,62,126600,126400,-57,23957,11557,OK
68.938,TraderOne,Tick,374,410,-36,36,126600,126400,1011,-25111,-32311,OK
68.938,Gamblers,Tick,64,126,-62,62,126600,126400,-57,23957,11557,OK
69.25,TraderOne,Tick,374,410,-36,36,126600,126100,1011,-25111,-32311,OK
69.25,Gamblers,Tick,64,126,-62,62,126600,126100,-57,23957,11557,OK
69.532,TraderOne,Tick,374,410,-36,36,126600,126100,1011,-25111,-32311,OK
69.532,Gamblers,Tick,64,126,-62,62,126600,126100,-57,23957,11557,OK
69.72,TraderOne,Tick,374,420,-46,36,127000,126100,884,1244016,-26184,OK
69.72,Gamblers,Tick,64,126,-62,62,127000,126100,-57,23957,11557,OK
70.0,TraderOne,Tick,384,430,-46,46,126900,126400,630,-19730,-28930,OK
70.0,Gamblers,Tick,64,126,-62,62,126900,126400,-57,23957,11557,OK
70.188,TraderOne,Tick,384,430,-46,46,126900,126400,630,-19730,-28930,OK
70.188,Gamblers,Tick,64,126,-62,62,126900,126400,-57,23957,11557,OK
70.5,TraderOne,Tick,384,430,-46,46,126900,126400,630,-19730,-28930,OK
70.5,Gamblers,Tick,64,126,-62,62,126900,126400,-57,23957,11557,OK
70.812,TraderOne,Tick,394,430,-36,36,126900,126400,503,-27603,-34803,OK
70.812,Gamblers,Tick,64,126,-62,62,126900,126400,-57,23957,11557,OK
71.0,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
71.0,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
71.188,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
71.188,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
71.438,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
71.438,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
71.75,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
71.75,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
72.062,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
72.062,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
72.25,TraderOne,Tick,394,430,-36,36,126900,126200,503,-27603,-34803,OK
72.25,Gamblers,Tick,64,126,-62,62,126900,126200,-57,23957,11557,OK
72.532,TraderOne,Tick,404,430,-26,26,126700,126200,756,-31856,-37056,OK
72.532,Gamblers,Tick,64,126,-62,62,126700,126200,-57,23957,11557,OK
72.782,TraderOne,Tick,414,430,-16,16,126700,126200,1009,-35109,-38309,OK
72.782,Gamblers,Tick,64,126,-62,62,126700,126200,-57,23957,11557,OK
73.0,TraderOne,Tick,414,430,-16,16,126700,126200,1009,-35109,-38309,OK
73.0,Gamblers,Tick,64,126,-62,62,126700,126200,-57,23957,11557,OK
73.25,TraderOne,Tick,414,430,-16,16,126700,126400,1009,-35109,-38309,OK
73.25,Gamblers,Tick,64,126,-62,62,126700,126400,-57,23957,11557,OK
73.562,TraderOne,Tick,420,430,-10,10,126700,126400,1161,-37061,-39061,OK
73.562,Gamblers,Tick,64,126,-62,62,126700,126400,-57,23957,11557,OK
73.72,TraderOne,Tick,420,430,-10,10,126700,126400,1161,-37061,-39061,OK
73.72,Gamblers,Tick,64,126,-62,62,126700,126400,-57,23957,11557,OK
73.97,TraderOne,Tick,420,430,-10,10,126700,126600,1161,-37061,-38061,OK
73.97,Gamblers,Tick,64,126,-62,62,126700,126600,-57,23957,17757,OK
74.22,TraderOne,Tick,420,430,-10,10,126700,126600,1161,-37061,-38061,OK
74.22,Gamblers,Tick,64,126,-62,62,126700,126600,-57,23957,17757,OK
74.438,TraderOne,Tick,420,430,-10,10,126700,126600,1161,-37061,-38061,OK
74.438,Gamblers,Tick,64,126,-62,62,126700,126600,-57,23957,17757,OK
74.72,TraderOne,Tick,420,430,-10,10,126700,126600,1161,-37061,-38061,OK
74.72,Gamblers,Tick,64,126,-62,62,126700,126600,-57,23957,17757,OK
75.032,TraderOne,Tick,420,430,-10,10,126700,126600,1161,-37061,-38061,OK
75.032,Gamblers,Tick,64,126,-62,62,126700,126600,-57,23957,17757,OK
75.22,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
75.22,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
75.5,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
75.5,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
75.75,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
75.75,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
76.032,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
76.032,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
76.25,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
76.25,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
76.5,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
76.5,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
76.72,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
76.72,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
77.032,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
77.032,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
77.312,TraderOne,Tick,420,430,-10,10,126400,126600,1161,-37061,-35061,OK
77.312,Gamblers,Tick,64,126,-62,62,126400,126600,-57,23957,36357,OK
77.47,TraderOne,Tick,420,430,-10,10,126400,126200,1161,-37061,-39061,OK
77.47,Gamblers,Tick,64,126,-62,62,126400,126200,-57,23957,11557,OK
77.72,TraderOne,Tick,420,440,-20,20,126800,126200,1414,-35314,-39314,OK
77.72,Gamblers,Tick,64,126,-62,62,126800,126200,-57,23957,11557,OK
77.97,TraderOne,Tick,420,450,-30,30,126400,126200,1667,-33567,-39567,OK
77.97,Gamblers,Tick,64,126,-62,62,126400,126200,-57,23957,11557,OK
78.282,TraderOne,Tick,420,450,-30,30,126400,126000,1667,-33567,-39567,OK
78.282,Gamblers,Tick,64,126,-62,62,126400,126000,-57,23957,11557,OK
78.47,TraderOne,Tick,420,460,-40,40,126400,125800,1920,-29820,-37820,OK
78.47,Gamblers,Tick,64,126,-62,62,126400,125800,-57,23957,11557,OK
78.75,TraderOne,Tick,420,470,-50,50,126400,125800,2173,-25073,-35073,OK
78.75,Gamblers,Tick,64,126,-62,62,126400,125800,-57,23957,11557,OK
79.032,TraderOne,Tick,420,470,-50,50,126400,125900,2173,-25073,-35073,OK
79.032,Gamblers,Tick,64,126,-62,62,126400,125900,-57,23957,11557,OK
79.22,TraderOne,Tick,430,470,-40,40,126100,125900,2426,-30326,-38326,OK
79.22,Gamblers,Tick,64,126,-62,62,126100,125900,-57,23957,11557,OK
79.5,TraderOne,Tick,430,470,-40,40,126100,125900,2426,-30326,-38326,OK
79.5,Gamblers,Tick,64,126,-62,62,126100,125900,-57,23957,11557,OK
79.75,TraderOne,Tick,440,470,-30,30,125900,126000,2300,-34200,-31200,OK
79.75,Gamblers,Tick,64,126,-62,62,125900,126000,-57,23957,30157,OK
80.032,TraderOne,Tick,440,470,-30,30,125900,126000,2300,-34200,-31200,OK
80.032,Gamblers,Tick,64,126,-62,62,125900,126000,-57,23957,30157,OK
80.22,TraderOne,Tick,440,470,-30,30,125900,126000,2300,-34200,-31200,OK
80.22,Gamblers,Tick,64,126,-62,62,125900,126000,-57,23957,30157,OK
80.532,TraderOne,Tick,450,470,-20,20,125900,125700,2174,-38074,-42074,OK
80.532,Gamblers,Tick,64,126,-62,62,125900,125700,-57,23957,11557,OK
80.688,TraderOne,Tick,450,470,-20,20,125900,125700,2174,-38074,-42074,OK
80.688,Gamblers,Tick,64,126,-62,62,125900,125700,-57,23957,11557,OK
81.062,TraderOne,Tick,450,470,-20,20,125900,125800,2174,-38074,-40074,OK
81.062,Gamblers,Tick,64,126,-62,62,125900,125800,-57,23957,17757,OK
81.22,TraderOne,Tick,450,470,-20,20,125900,125600,2174,-38074,-42074,OK
81.22,Gamblers,Tick,64,126,-62,62,125900,125600,-57,23957,11557,OK
81.47,TraderOne,Tick,450,480,-30,30,125900,125500,2426,-35326,-41326,OK
81.47,Gamblers,Tick,64,126,-62,62,125900,125500,-57,23957,11557,OK
81.782,TraderOne,Tick,460,480,-20,20,125700,125500,2300,-38200,-42200,OK
81.782,Gamblers,Tick,64,126,-62,62,125700,125500,-57,23957,11557,OK
81.97,TraderOne,Tick,460,480,-20,20,125700,125500,2300,-38200,-42200,OK
81.97,Gamblers,Tick,64,126,-62,62,125700,125500,-57,23957,11557,OK
